No,Type,LAT,LONG_,Y_PROJ,X_PROJ,IND,Juv,Type1
1,RCC,38.278307,127.206732,4238215.39,343146.7231,1,0,N
2,RCC,38.272297,127.222688,4237521.524,344529.7121,2,0,F
3,RCC,38.280456,127.229685,4238415.211,345159.099,2,0,F
4,RCC,38.279149,127.22675,4238275.121,344899.5985,2,0,F
5,RCC,38.288416,127.221292,4239312.666,344441.9441,2,0,F
6,RCC,38.289556,127.213266,4239452.647,343742.4103,2,0,F
7,RCC,38.291488,127.224181,4239648.624,344701.2245,2,0,F
8,RCC,38.29057,127.22197,4239550.478,344505.898,2,0,F
9,RCC,38.286681,127.219003,4239123.937,344238.0937,2,0,F
10,RCC,38.282649,127.237559,4238645.368,345852.5218,2,0,F
11,RCC,38.289866,127.277633,4239380.226,349372.6483,2,0,F
12,RCC,38.286772,127.266265,4239055.466,348371.9509,2,0,F
13,RCC,38.284841,127.266338,4238841.087,348374.3701,2,0,F
14,RCC,38.285863,127.265627,4238955.619,348314.2648,2,0,F
15,RCC,38.28385,127.261427,4238739.136,347942.7377,2,0,F
16,RCC,38.283395,127.255048,4238699.199,347383.7877,2,0,F
17,RCC,38.282236,127.255999,4238568.97,347464.5846,2,0,F
18,RCC,38.273931,127.258067,4237644.024,347628.1389,2,0,F
19,RCC,38.27427,127.263512,4237672.583,348105.1245,2,0,F
20,RCC,38.276762,127.249147,4237972.849,346853.7345,2,0,F
21,RCC,38.28027,127.258529,4238346.607,347681.739,2,0,F
22,RCC,38.28767,127.259174,4239166.756,347753.6552,2,0,F
23,RCC,38.28706,127.235465,4239138.418,345678.7165,2,0,F
24,RCC,38.278104,127.225958,4238160.502,344828.1399,2,0,F
25,RCC,38.299421,127.224464,4240528.558,344742.8888,2,0,F
26,RCC,38.302377,127.218899,4240865.908,344262.5196,2,0,F
27,RCC,38.291073,127.20106,4239641.689,342678.1572,2,0,F
28,RCC,38.30246,127.232083,4240852.95,345415.5878,2,0,F
29,RCC,38.296964,127.231275,4240244.484,345333.2815,2,0,F
30,RCC,38.285186,127.221018,4238954.704,344411.0822,2,0,F
31,RCC,38.275441,127.217636,4237878.893,344094.4186,2,0,F
32,RCC,38.268928,127.202192,4237182.32,342729.4183,2,0,F
33,RCC,38.268263,127.203566,4237106.196,342848.1694,2,0,F
34,RCC,38.271975,127.207807,4237510.918,343227.2068,2,0,F
35,RCC,38.275373,127.206932,4237889.532,343157.9268,2,0,F
36,RCC,38.266872,127.204832,4236949.717,342955.914,2,0,F
37,RCC,38.268023,127.202209,4237081.891,342728.9505,2,0,F
38,RCC,38.265539,127.209154,4236794.422,343331.1592,2,0,F
39,RCC,38.273301,127.214817,4237646.266,343843.2579,2,0,F
40,RCC,38.26383,127.237273,4236557.577,345787.7142,2,0,F
41,RCC,38.257415,127.256403,4235813.989,347448.0185,2,0,F
42,RCC,38.262914,127.272139,4236398.34,348836.2609,2,0,F
43,RCC,38.269714,127.267175,4237161.043,348416.0725,2,0,F
44,RCC,38.262875,127.273412,4236391.919,348947.6032,2,0,F
45,RCC,38.260331,127.253865,4236141.697,347232.0353,2,0,F
46,RCC,38.258915,127.255423,4235981.985,347365.4131,2,0,F
47,RCC,38.259473,127.2571,4236041.159,347513.3094,2,0,F
48,RCC,38.264925,127.248338,4236660.7,346758.0474,2,0,F
49,RCC,38.260905,127.239036,4236230.008,345935.7204,2,0,F
50,RCC,38.266508,127.245142,4236841.591,346481.7781,2,0,F
51,RCC,38.293918,127.224457,4239917.812,344730.5285,2,1,F
52,RCC,38.286565,127.196471,4239149.315,342267.0511,2,0,F
53,RCC,38.290073,127.19632,4239538.873,342261.4397,2,0,F
54,RCC,38.277713,127.193742,4238171.684,342009.1694,2,0,F
55,RCC,38.27079,127.189067,4237411.367,341585.1724,2,0,F
56,RCC,38.270553,127.126898,4237493.386,336145.8489,2,0,F
57,RCC,38.26239,127.130422,4236581.338,336435.8411,2,0,F
58,RCC,38.26112,127.130202,4236440.766,336413.7205,2,0,F
59,RCC,38.260033,127.129896,4236320.72,336384.4843,2,0,F
60,RCC,38.263058,127.136862,4236644.044,337000.7932,2,0,F
61,RCC,38.264292,127.141453,4236772.942,337405.2641,2,0,F
62,RCC,38.243159,127.1812,4234358.683,340836.6742,2,0,F
63,RCC,38.267637,127.114732,4237191.404,335074.9216,2,0,F
64,RCC,38.267685,127.105255,4237213.763,334245.8867,2,0,F
65,RCC,38.256997,127.091515,4236052.357,333019.3377,2,0,F
66,RCC,38.254732,127.087035,4235809.152,332622.1007,2,0,F
67,RCC,38.268222,127.105008,4237273.745,334225.4793,2,0,F
68,RCC,38.260892,127.112985,4236446.043,334906.812,2,0,F
69,RCC,38.268021,127.116237,4237231.334,335207.469,2,0,F
70,RCC,38.267082,127.116699,4237126.394,335245.7418,2,0,F
71,RCC,38.275841,127.138084,4238060.504,337136.2536,2,0,F
72,RCC,38.275849,127.140256,4238057.569,337326.2795,2,0,F
73,RCC,38.26865,127.139352,4237260.24,337231.1398,2,0,F
74,RCC,38.27905,127.169795,4238361.239,339917.3537,2,0,F
75,RCC,38.291945,127.185963,4239764.322,341359.6728,2,0,F
76,RCC,38.278042,127.163533,4238260.165,339367.3533,2,0,F
77,RCC,38.278965,127.17366,4238345.065,340255.2255,2,0,F
78,RCC,38.279546,127.174225,4238408.615,340305.9343,2,0,F
79,RCC,38.286256,127.188711,4239128.3,341587.6522,2,0,F
80,RCC,38.290481,127.372364,4239298.306,357658.9809,2,0,F
81,RCC,38.2958,127.367336,4239896.376,357229.6899,2,0,F
82,RCC,38.304431,127.368304,4240852.545,357331.2058,2,0,F
83,RCC,38.302796,127.367129,4240672.955,357225.2943,2,0,F
84,RCC,38.300439,127.36828,4240409.607,357321.2943,2,0,F
85,RCC,38.303196,127.370672,4240711.862,357535.8936,2,0,F
86,RCC,38.293362,127.369461,4239622.468,357410.7096,2,0,F
87,RCC,38.261992,127.293307,4236261.602,350686.4383,2,0,F
88,RCC,38.229326,127.255891,4232697.766,347344.4005,2,0,F
89,RCC,38.245775,127.255552,4234523.675,347349.1745,2,0,F
90,RCC,38.275942,127.217199,4237935.267,344057.2688,3,1,F
91,RCC,38.267516,127.204869,4237021.064,342960.5526,3,1,F
92,RCC,38.26935,127.210986,4237214.283,343499.6446,3,1,F
93,RCC,38.277505,127.206945,4238126.03,343163.623,3,1,F
94,RCC,38.290433,127.208104,4239558.759,343292.8954,3,1,F
95,RCC,38.280357,127.21149,4238434.867,343567.3741,3,1,F
96,RCC,38.288774,127.220619,4239353.447,344383.8495,3,1,F
97,RCC,38.267315,127.231499,4236953.918,345289.8804,3,1,F
98,RCC,38.273951,127.242077,4237672.712,346229.3673,3,1,F
99,RCC,38.302343,127.23592,4240833.568,345750.8831,3,1,F
100,RCC,38.283484,127.232247,4238746.954,345389.659,3,1,F
101,RCC,38.293623,127.235134,4239867.273,345663.69,3,1,F
102,RCC,38.292057,127.23198,4239698.762,345384.5072,3,1,F
103,RCC,38.301144,127.220155,4240726.938,344369.7177,3,1,F
104,RCC,38.283263,127.242842,4238704.7,346315.9189,3,1,F
105,RCC,38.292322,127.241844,4239711.639,346247.7084,3,1,F
106,RCC,38.294782,127.248551,4239973.513,346839.5021,3,1,F
107,RCC,38.293107,127.250579,4239784.327,347013.3476,3,1,F
108,RCC,38.289128,127.253882,4239337.316,347293.8115,3,1,F
109,RCC,38.298079,127.249717,4240337.471,346948.4277,3,1,F
110,RCC,38.29664,127.258998,4240162.419,347757.015,3,1,F
111,RCC,38.294265,127.266974,4239885.739,348449.5624,3,1,F
112,RCC,38.286891,127.268048,4239065.744,348528.2047,3,1,F
113,RCC,38.277186,127.268616,4237987.822,348557.6505,3,1,F
114,RCC,38.278229,127.265042,4238109.489,348247.182,3,1,F
115,RCC,38.291016,127.258622,4239538.955,347712.3844,3,1,F
116,RCC,38.268199,127.244699,4237030.001,346446.6356,3,1,F
117,RCC,38.265167,127.234931,4236709.8,345585.6434,3,1,F
118,RCC,38.259524,127.243891,4236068.662,346357.5987,3,1,F
119,RCC,38.26859,127.251481,4237062.215,347040.738,3,1,F
120,RCC,38.272575,127.259198,4237491.603,347724.2273,3,1,F
121,RCC,38.283713,127.248831,4238744.695,346840.662,3,1,F
122,RCC,38.263154,127.258574,4236447.191,347649.977,3,1,F
123,RCC,38.286879,127.269959,4239061.266,348695.3076,3,0,N
124,RCC,38.285956,127.258877,4238977.072,347724.0785,3,0,N
125,RCC,38.279277,127.219571,4238301.315,344271.9182,3,0,N
126,RCC,38.294785,127.223533,4240015.613,344651.5743,3,0,N
127,RCC,38.272014,127.126287,4237656.621,336095.6927,3,1,F
128,RCC,38.27379,127.118553,4237867.49,335423.133,3,1,F
129,RCC,38.270035,127.137871,4237416.536,337104.7038,3,1,F
130,RCC,38.244843,127.174375,4234557.312,340243.0372,3,1,F
131,RCC,38.268542,127.126145,4237271.63,336075.4904,3,1,F
132,RCC,38.261899,127.129238,4236528.957,336331.1805,3,1,F
133,RCC,38.257023,127.130638,4235985.318,336442.695,3,1,F
134,RCC,38.256183,127.135349,4235883.802,336853.0449,3,1,F
135,RCC,38.257459,127.125021,4236043.731,335952.1831,3,1,F
136,RCC,38.249623,127.130155,4235165.053,336383.8373,3,1,F
137,RCC,38.26309,127.114281,4236687.725,335025.1687,3,1,F
138,RCC,38.259326,127.101894,4236292.157,333932.8353,3,1,F
139,RCC,38.26801,127.119721,4237223.931,335512.2772,3,1,F
140,RCC,38.267139,127.119935,4237126.966,335528.9758,3,1,F
141,RCC,38.266077,127.157284,4236943.272,338794.2525,3,1,F
142,RCC,38.273795,127.164513,4237787.214,339443.7183,3,1,F
143,RCC,38.280924,127.166029,4238575.684,339592.0544,3,1,F
144,RCC,38.27911,127.172684,4238362.866,340170.1543,3,1,F
145,RCC,38.28603,127.173808,4239128.812,340283.6729,3,1,F
146,RCC,38.275056,127.184826,4237892.055,341223.4439,3,1,F
147,RCC,38.264693,127.188421,4236735.946,341515.428,3,1,F
148,RCC,38.262043,127.184203,4236449.109,341140.6458,3,1,F
149,RCC,38.271571,127.188602,4237498.834,341546.1648,3,1,F
150,RCC,38.278271,127.17071,4238273.177,339995.6845,3,1,F
151,RCC,38.271835,127.173886,4237553.464,340259.4016,3,1,F
152,RCC,38.272347,127.162949,4237629.236,339303.6927,3,1,F
153,RCC,38.27469,127.31527,4237635.509,352633.6892,3,1,F
154,RCC,38.310918,127.400926,4241522.567,360196.2256,3,1,F
155,RCC,38.304094,127.399757,4240767.153,360080.9137,3,1,F
156,RCC,38.283751,127.358662,4238572.711,356447.3517,3,1,F
157,RCC,38.293216,127.366893,4239610.302,357185.8899,3,1,F
158,RCC,38.297604,127.356752,4240112.967,356307.6707,3,1,F
159,RCC,38.305633,127.392216,4240949.281,359424.4504,3,1,F
160,RCC,38.23404,127.25396,4233224.089,347185.3129,3,1,F
161,RCC,38.285146,127.218391,4238954.583,344181.2214,4,2,F
162,RCC,38.290965,127.202299,4239627.628,342786.317,4,2,F
163,RCC,38.282069,127.212497,4238623.169,343659.0923,4,2,F
164,RCC,38.27391,127.20805,4237725.298,343252.6016,4,2,F
165,RCC,38.294974,127.21467,4240051.476,343876.8203,4,2,F
166,RCC,38.276931,127.223182,4238034.93,344582.8072,4,2,F
167,RCC,38.267568,127.206654,4237023.844,343116.8274,4,2,F
168,RCC,38.26895,127.20304,4237183.344,342803.5902,4,2,F
169,RCC,38.281741,127.239536,4238541.367,346023.5253,4,2,F
170,RCC,38.286093,127.247894,4239010.39,346763.7561,4,2,F
171,RCC,38.278984,127.257248,4238206.051,347567.0617,4,2,F
172,RCC,38.262662,127.254246,4236399.809,347270.2627,4,2,F
173,RCC,38.258016,127.247379,4235895.585,346659.6771,4,2,F
174,RCC,38.27926,127.227808,4238285.626,344992.4314,4,0,N
175,RCC,38.296344,127.234105,4240170.853,345579.4493,4,2,F
176,RCC,38.296397,127.243404,4240161.337,346392.8042,4,2,F
177,RCC,38.271341,127.129409,4237576.448,336367.3127,4,2,F
178,RCC,38.277254,127.126217,4238238.242,336101.3515,4,2,F
179,RCC,38.264141,127.12732,4236781.16,336168.3176,4,2,F
180,RCC,38.258885,127.129349,4236194.321,336334.0894,4,2,F
181,RCC,38.256822,127.136739,4235952.325,336976.0808,4,2,F
182,RCC,38.277081,127.151205,4238175.004,338286.8042,4,2,F
183,RCC,38.282894,127.168423,4238790.134,339805.8087,4,2,F
184,RCC,38.268103,127.174252,4237138.728,340283.2395,4,2,F
185,RCC,38.263128,127.198069,4236545.725,342356.1318,4,2,F
186,RCC,38.26923,127.170199,4237270.781,339931.148,4,2,F
187,RCC,38.251434,127.123389,4235377.939,335795.7847,4,2,F
188,RCC,38.25046,127.121857,4235272.614,335659.6002,4,2,F
189,RCC,38.244735,127.128363,4234625.782,336216.0216,4,2,F
190,RCC,38.26277,127.115514,4236649.955,335132.3193,4,2,F
191,RCC,38.265177,127.105768,4236934.454,334285.109,4,2,F
192,RCC,38.257423,127.083141,4236114.826,332287.6038,4,2,F
193,RCC,38.267149,127.105912,4237153.101,334302.1447,4,2,F
194,RCC,38.292201,127.327622,4239559.039,353749.3388,4,2,F
195,RCC,38.300872,127.362633,4240466.417,356828.3245,4,2,F
196,RCC,38.298825,127.366405,4240233.435,357154.1768,4,2,F
197,RCC,38.295083,127.368617,4239814.825,357340.3241,4,2,F
198,RCC,38.298001,127.357905,4240155.123,356409.219,4,2,F
199,RCC,38.255177,127.27687,4235532.015,349234.2172,4,2,F
200,RCC,38.281708,127.216795,4238575.788,344034.3006,5,0,N
201,RCC,38.261734,127.239846,4236320.648,346008.3529,5,0,N
202,RCC,38.284874,127.256865,4238860.252,347545.8661,5,1,N
203,RCC,38.294778,127.271801,4239934.852,348872.8252,5,3,N
204,RCC,38.297821,127.238141,4240328.055,345935.5205,5,1,N
205,RCC,38.261333,127.112187,4236496.435,334838.013,5,0,N
206,RCC,38.296539,127.363478,4239984.349,356893.7275,5,0,N
207,RCC,38.284369,127.257352,4238803.474,347587.3569,6,2,N
208,RCC,38.281671,127.258441,4238502.302,347676.9679,6,0,N
209,RCC,38.292687,127.247518,4239742.707,346744.7299,6,10,N
210,RCC,38.302091,127.231194,4240813.479,345337.0793,6,0,N
211,RCC,38.266426,127.130269,4237029.488,336431.4968,6,0,N
212,RCC,38.297384,127.355967,4240089.693,356238.5469,6,0,N
213,RCC,38.296878,127.228507,4240239.537,345091.0244,7,0,N
214,RCC,38.262509,127.238889,4236408.234,345926.3313,7,1,N
215,RCC,38.257895,127.243276,4235888.958,346300.4108,9,0,N
216,RCC,38.272428,127.247521,4237494.618,346702.417,9,0,N
217,RCC,38.298775,127.234421,4240440.15,345612.233,9,0,N
218,RCC,38.267115,127.179392,4237020.208,340730.7443,9,1,N
219,RCC,38.262298,127.240269,4236382.554,346046.5689,10,0,N
220,RCC,38.268934,127.206452,4237175.765,343102.0512,10,3,N
221,RCC,38.300631,127.363371,4240438.583,356892.3922,10,3,N
222,RCC,38.274502,127.315071,4237614.952,352615.9215,10,1,N
223,RCC,38.28383,127.259322,4238740.356,347758.561,12,1,N
224,RCC,38.264194,127.254206,4236569.876,347269.9111,12,0,N
225,RCC,38.295426,127.360171,4239865.889,356602.3459,14,0,N
226,RCC,38.274818,127.315626,4237649.151,352665.0869,16,0,N
